LSOA_code,LSOA_name,LAD_code,LAD_name,ITL1_code,Transaction,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
E01013978,Nottingham 027B,E06000018,Nottingham,TLF,Secondary_resources_total,4.019,4.380,4.576,4.842,4.750,5.075,5.309,5.853,6.099,6.581,6.723,6.820,6.660,7.465,7.272,7.545,7.641,8.139,9.070,9.909
E01013978,Nottingham 027B,E06000018,Nottingham,TLF,"Current_taxes_on_income,_wealth_etc",4.892,5.345,5.348,5.741,5.955,6.341,6.790,6.767,6.899,7.050,6.983,7.263,6.858,7.296,8.120,8.150,7.538,7.129,6.872,7.802
E01013978,Nottingham 027B,E06000018,Nottingham,TLF,Social_contributions/Social_benefits_paid,3.167,3.088,3.430,3.839,3.813,3.964,3.829,3.389,3.636,3.892,3.601,3.989,2.019,4.680,4.515,4.469,4.471,4.283,4.150,5.207
E01013978,Nottingham 027B,E06000018,Nottingham,TLF,"Other_current_transfers,_paid",0.514,0.579,0.618,0.685,0.546,0.700,0.703,0.693,0.688,0.770,0.827,0.841,0.910,0.903,0.893,0.908,0.897,0.905,0.897,0.834
E01013978,Nottingham 027B,E06000018,Nottingham,TLF,Secondary_uses_total,8.573,9.012,9.395,10.264,10.314,11.005,11.322,10.849,11.223,11.711,11.410,12.093,9.787,12.880,13.528,13.528,12.907,12.316,11.919,13.844
E01013978,Nottingham 027B,E06000018,Nottingham,TLF,Balance_of_secondary_income,-4.554,-4.632,-4.819,-5.422,-5.564,-5.930,-6.013,-4.996,-5.124,-5.130,-4.688,-5.273,-3.127,-5.415,-6.256,-5.984,-5.266,-4.177,-2.848,-3.935
E01013978,Nottingham 027B,E06000018,Nottingham,TLF,Gross_Disposable_Household_Income,15.988,16.762,17.240,18.388,18.739,19.450,19.534,19.755,19.994,20.660,21.717,23.421,26.209,26.779,27.665,28.819,29.267,30.647,32.484,34.407
E01013979,Nottingham 027C,E06000018,Nottingham,TLF,Operating_surplus,1.551,1.590,1.525,1.638,1.729,1.583,1.623,1.462,1.268,1.259,1.375,1.331,1.491,1.561,1.696,1.727,1.881,1.914,2.029,2.139
E01013979,Nottingham 027C,E06000018,Nottingham,TLF,Mixed_income,2.475,2.439,2.399,2.460,2.686,2.637,2.556,2.566,2.814,2.857,2.523,2.909,2.939,2.935,2.922,2.857,2.963,3.184,3.323,3.481
E01013979,Nottingham 027C,E06000018,Nottingham,TLF,Compensation_of_employees,21.739,22.511,23.642,24.457,26.245,27.364,28.258,26.754,27.773,28.828,28.366,29.499,29.518,29.832,29.263,29.057,30.317,30.109,31.041,34.896
E01013979,Nottingham 027C,E06000018,Nottingham,TLF,"Property_income,_received",8.879,7.946,8.789,9.551,9.622,11.082,10.478,8.172,8.567,8.994,8.155,8.289,8.602,10.264,8.542,8.231,8.020,7.245,5.820,7.575
E01013979,Nottingham 027C,E06000018,Nottingham,TLF,Primary_resources_total,34.645,34.485,36.355,38.106,40.281,42.666,42.915,38.954,40.423,41.938,40.419,42.027,42.550,44.592,42.423,41.871,43.180,42.452,42.212,48.092
E01013979,Nottingham 027C,E06000018,Nottingham,TLF,"Property_income,_paid",0.568,0.597,0.743,0.885,1.053,1.028,1.204,0.473,0.293,0.296,0.313,0.295,0.302,0.306,0.321,0.283,0.429,0.328,0.200,0.244
E01013979,Nottingham 027C,E06000018,Nottingham,TLF,Primary_uses_total,0.568,0.597,0.743,0.885,1.053,1.028,1.204,0.473,0.293,0.296,0.313,0.295,0.302,0.306,0.321,0.283,0.429,0.328,0.200,0.244
E01013979,Nottingham 027C,E06000018,Nottingham,TLF,Balance_of_primary_incomes,34.077,33.889,35.612,37.222,39.228,41.638,41.711,38.481,40.130,41.642,40.106,41.732,42.247,44.287,42.102,41.589,42.751,42.124,42.012,47.848
E01013979,Nottingham 027C,E06000018,Nottingham,TLF,Imputed_social_contributions/Social_benefits_received,5.798,6.146,6.467,6.523,6.817,7.151,7.568,8.264,8.967,8.935,9.405,9.557,9.739,10.669,9.919,9.839,9.668,10.887,13.156,14.988
E01013979,Nottingham 027C,E06000018,Nottingham,TLF,"Other_current_transfers,_received",0.339,0.360,0.377,0.395,0.278,0.438,0.418,0.347,0.309,0.433,0.532,0.464,0.513,0.500,0.482,0.503,0.553,0.545,0.524,0.432
E01013979,Nottingham 027C,E06000018,Nottingham,TLF,Secondary_resources_total,6.137,6.506,6.844,6.918,7.095,7.589,7.986,8.610,9.276,9.367,9.936,10.021,10.252,11.169,10.401,10.341,10.221,11.432,13.680,15.420
E01013979,Nottingham 027C,E06000018,Nottingham,TLF,"Current_taxes_on_income,_wealth_etc",11.071,11.621,11.717,12.003,12.910,13.870,14.926,14.436,15.122,15.543,14.569,14.307,13.470,14.376,14.111,13.292,12.899,11.547,10.676,12.608
E01013979,Nottingham 027C,E06000018,Nottingham,TLF,Social_contributions/Social_benefits_paid,5.922,5.547,6.209,6.632,6.830,7.163,6.954,5.973,6.585,7.089,6.207,6.492,3.277,5.926,5.063,4.653,5.148,4.592,4.750,6.210
E01013979,Nottingham 027C,E06000018,Nottingham,TLF,"Other_current_transfers,_paid",0.490,0.546,0.594,0.623,0.510,0.657,0.662,0.634,0.642,0.714,0.744,0.722,0.781,0.784,0.792,0.816,0.802,0.797,0.791,0.738
E01013979,Nottingham 027C,E06000018,Nottingham,TLF,Secondary_uses_total,17.484,17.714,18.520,19.257,20.250,21.691,22.543,21.043,22.349,23.346,21.519,21.521,17.529,21.087,19.967,18.761,18.849,16.936,16.216,19.556
E01013979,Nottingham 027C,E06000018,Nottingham,TLF,Balance_of_secondary_income,-11.347,-11.207,-11.676,-12.339,-13.155,-14.102,-14.556,-12.432,-13.073,-13.979,-11.583,-11.500,-7.277,-9.918,-9.566,-8.420,-8.628,-5.504,-2.537,-4.136
E01013979,Nottingham 027C,E06000018,Nottingham,TLF,Gross_Disposable_Household_Income,22.729,22.681,23.937,24.883,26.073,27.536,27.155,26.048,27.057,27.663,28.523,30.232,34.970,34.369,32.536,33.169,34.123,36.621,39.475,43.712
E01013980,Nottingham 030A,E06000018,Nottingham,TLF,Operating_surplus,1.625,1.665,1.598,1.716,1.838,1.683,1.726,1.555,1.349,1.339,1.462,1.415,1.586,1.660,1.803,1.837,2.000,2.035,2.158,2.275
E01013980,Nottingham 030A,E06000018,Nottingham,TLF,Mixed_income,1.220,1.231,1.214,1.276,1.406,1.393,1.402,1.442,1.527,1.607,1.913,2.134,2.118,2.248,2.236,2.623,2.841,3.148,3.248,3.310
E01013980,Nottingham 030A,E06000018,Nottingham,TLF,Compensation_of_employees,19.190,20.259,20.922,22.142,24.052,24.872,25.864,24.748,24.320,25.996,25.665,27.861,26.662,28.398,29.050,28.577,29.805,30.788,30.436,33.029
E01013980,Nottingham 030A,E06000018,Nottingham,TLF,"Property_income,_received",6.717,6.129,6.686,7.469,7.618,8.693,8.398,6.631,6.587,7.140,6.504,6.881,6.820,8.217,7.301,7.311,7.143,6.813,5.398,6.727
E01013980,Nottingham 030A,E06000018,Nottingham,TLF,Primary_resources_total,28.752,29.284,30.419,32.603,34.914,36.642,37.391,34.376,33.784,36.082,35.544,38.292,37.185,40.523,40.391,40.348,41.789,42.784,41.240,45.341
E01013980,Nottingham 030A,E06000018,Nottingham,TLF,"Property_income,_paid",0.563,0.597,0.733,0.905,1.085,1.061,1.277,0.503,0.301,0.316,0.332,0.322,0.323,0.325,0.343,0.293,0.436,0.344,0.215,0.263
E01013980,Nottingham 030A,E06000018,Nottingham,TLF,Primary_uses_total,0.563,0.597,0.733,0.905,1.085,1.061,1.277,0.503,0.301,0.316,0.332,0.322,0.323,0.325,0.343,0.293,0.436,0.344,0.215,0.263
E01013980,Nottingham 030A,E06000018,Nottingham,TLF,Balance_of_primary_incomes,28.189,28.687,29.687,31.698,33.829,35.580,36.113,33.873,33.483,35.765,35.212,37.970,36.863,40.198,40.048,40.055,41.353,42.440,41.025,45.079
E01013980,Nottingham 030A,E06000018,Nottingham,TLF,Imputed_social_contributions/Social_benefits_received,4.639,4.985,5.202,5.386,5.687,5.905,6.386,7.041,7.269,7.572,7.780,8.092,8.030,8.550,8.650,8.919,9.346,10.453,12.763,14.220
E01013980,Nottingham 030A,E06000018,Nottingham,TLF,"Other_current_transfers,_received",0.336,0.360,0.372,0.404,0.286,0.452,0.444,0.368,0.317,0.461,0.564,0.506,0.547,0.532,0.515,0.521,0.562,0.573,0.563,0.465
E01013980,Nottingham 030A,E06000018,Nottingham,TLF,Secondary_resources_total,4.975,5.345,5.575,5.791,5.973,6.357,6.830,7.410,7.586,8.033,8.344,8.598,8.578,9.082,9.166,9.439,9.908,11.026,13.326,14.685
E01013980,Nottingham 030A,E06000018,Nottingham,TLF,"Current_taxes_on_income,_wealth_etc",8.375,8.963,8.913,9.386,10.221,10.880,11.964,11.714,11.627,12.338,11.619,11.877,10.680,11.510,12.061,11.808,11.489,10.859,9.903,11.197
E01013980,Nottingham 030A,E06000018,Nottingham,TLF,Social_contributions/Social_benefits_paid,4.650,4.440,4.902,5.382,5.612,5.832,5.785,5.030,5.255,5.841,5.138,5.594,2.697,5.794,5.541,4.883,5.440,4.981,4.667,6.130
E01013980,Nottingham 030A,E06000018,Nottingham,TLF,"Other_current_transfers,_paid",0.486,0.546,0.586,0.637,0.525,0.679,0.703,0.673,0.659,0.761,0.789,0.788,0.834,0.835,0.847,0.845,0.815,0.836,0.850,0.794
E01013980,Nottingham 030A,E06000018,Nottingham,TLF,Secondary_uses_total,13.511,13.949,14.402,15.405,16.359,17.391,18.451,17.418,17.541,18.940,17.545,18.259,14.211,18.139,18.449,17.536,17.744,16.676,15.420,18.122
E01013980,Nottingham 030A,E06000018,Nottingham,TLF,Balance_of_secondary_income,-8.536,-8.604,-8.827,-9.614,-10.385,-11.034,-11.622,-10.009,-9.955,-10.907,-9.201,-9.661,-5.633,-9.056,-9.283,-8.096,-7.836,-5.650,-2.094,-3.437
E01013980,Nottingham 030A,E06000018,Nottingham,TLF,Gross_Disposable_Household_Income,19.654,20.083,20.860,22.084,23.444,24.546,24.492,23.865,23.529,24.858,26.011,28.309,31.229,31.142,30.764,31.959,33.518,36.789,38.932,41.641
E01013981,Nottingham 027D,E06000018,Nottingham,TLF,Operating_surplus,1.601,1.640,1.573,1.690,1.783,1.633,1.675,1.508,1.309,1.299,1.419,1.373,1.538,1.611,1.749,1.782,1.941,1.974,2.093,2.207
E01013981,Nottingham 027D,E06000018,Nottingham,TLF,Mixed_income,3.664,3.602,3.501,3.689,3.789,3.595,3.561,3.601,3.871,3.749,4.455,3.587,3.483,2.973,2.987,3.152,3.133,3.427,3.575,3.689
E01013981,Nottingham 027D,E06000018,Nottingham,TLF,Compensation_of_employees,27.402,28.379,29.408,31.157,31.222,31.529,32.874,31.465,31.899,31.364,30.494,32.383,32.283,32.563,30.567,29.231,30.696,33.189,35.686,39.512
E01013981,Nottingham 027D,E06000018,Nottingham,TLF,"Property_income,_received",11.440,10.240,11.227,12.584,11.842,13.191,12.858,10.165,10.422,10.404,9.341,9.652,9.959,11.375,9.655,8.496,8.402,8.756,7.682,9.704
E01013981,Nottingham 027D,E06000018,Nottingham,TLF,Primary_resources_total,44.106,43.861,45.709,49.121,48.636,49.949,50.968,46.739,47.500,46.816,45.709,46.996,47.262,48.521,44.958,42.660,44.171,47.346,49.036,55.113
E01013981,Nottingham 027D,E06000018,Nottingham,TLF,"Property_income,_paid",0.622,0.655,0.811,1.010,1.142,1.105,1.342,0.533,0.328,0.326,0.346,0.332,0.341,0.332,0.349,0.301,0.450,0.353,0.219,0.268
E01013981,Nottingham 027D,E06000018,Nottingham,TLF,Primary_uses_total,0.622,0.655,0.811,1.010,1.142,1.105,1.342,0.533,0.328,0.326,0.346,0.332,0.341,0.332,0.349,0.301,0.450,0.353,0.219,0.268
E01013981,Nottingham 027D,E06000018,Nottingham,TLF,Balance_of_primary_incomes,43.484,43.206,44.897,48.111,47.495,48.844,49.626,46.206,47.172,46.490,45.362,46.663,46.921,48.189,44.609,42.359,43.721,46.993,48.818,54.845
E01013981,Nottingham 027D,E06000018,Nottingham,TLF,Imputed_social_contributions/Social_benefits_received,7.610,8.064,8.431,8.772,8.575,8.691,9.457,10.455,11.109,10.948,11.236,11.509,11.881,12.057,12.015,11.726,12.088,13.956,17.610,19.545
E01013981,Nottingham 027D,E06000018,Nottingham,TLF,"Other_current_transfers,_received",0.371,0.395,0.412,0.451,0.301,0.471,0.466,0.391,0.346,0.476,0.588,0.522,0.578,0.543,0.524,0.536,0.581,0.588,0.574,0.475
E01013981,Nottingham 027D,E06000018,Nottingham,TLF,Secondary_resources_total,7.981,8.459,8.843,9.223,8.876,9.162,9.923,10.846,11.455,11.424,11.825,12.032,12.459,12.600,12.539,12.262,12.669,14.544,18.184,20.020
E01013981,Nottingham 027D,E06000018,Nottingham,TLF,"Current_taxes_on_income,_wealth_etc",14.264,14.976,14.966,15.815,15.890,16.510,18.317,17.957,18.395,17.980,16.686,16.661,15.595,15.932,15.949,13.720,13.514,13.955,14.093,16.152
E01013981,Nottingham 027D,E06000018,Nottingham,TLF,Social_contributions/Social_benefits_paid,6.204,5.812,6.448,7.104,6.835,6.933,6.939,6.041,6.513,6.668,5.780,6.147,3.085,6.184,5.199,5.071,5.438,5.501,5.541,7.193
E01013981,Nottingham 027D,E06000018,Nottingham,TLF,"Other_current_transfers,_paid",0.537,0.599,0.649,0.711,0.553,0.706,0.738,0.714,0.719,0.785,0.823,0.813,0.882,0.852,0.862,0.870,0.842,0.859,0.867,0.810
E01013981,Nottingham 027D,E06000018,Nottingham,TLF,Secondary_uses_total,21.005,21.387,22.064,23.629,23.277,24.149,25.994,24.711,25.627,25.433,23.289,23.621,19.562,22.968,22.011,19.661,19.793,20.315,20.501,24.155
E01013981,Nottingham 027D,E06000018,Nottingham,TLF,Balance_of_secondary_income,-13.024,-12.928,-13.220,-14.406,-14.401,-14.987,-16.071,-13.866,-14.172,-14.009,-11.465,-11.590,-7.103,-10.368,-9.472,-7.399,-7.125,-5.771,-2.318,-4.135
E01013981,Nottingham 027D,E06000018,Nottingham,TLF,Gross_Disposable_Household_Income,30.460,30.278,31.677,33.705,33.093,33.857,33.555,32.340,33.000,32.480,33.898,35.074,39.818,37.821,35.137,34.960,36.596,41.222,46.500,50.710
E01013982,Nottingham 030B,E06000018,Nottingham,TLF,Operating_surplus,1.576,1.615,1.549,1.664,1.729,1.583,1.649,1.485,1.289,1.279,1.397,1.352,1.515,1.586,1.723,1.782,1.941,1.974,2.093,2.207
E01013982,Nottingham 030B,E06000018,Nottingham,TLF,Mixed_income,3.659,3.426,3.379,3.519,3.634,3.527,3.454,3.560,3.909,3.906,3.802,3.216,3.238,3.176,3.024,3.735,3.576,3.839,3.974,4.134
E01013982,Nottingham 030B,E06000018,Nottingham,TLF,Compensation_of_employees,23.664,23.254,24.576,25.860,26.122,27.014,28.009,27.465,28.559,29.240,29.368,31.704,31.933,34.172,35.402,35.043,38.094,40.078,42.787,46.444
E01013982,Nottingham 030B,E06000018,Nottingham,TLF,"Property_income,_received",12.921,10.973,12.221,13.519,12.820,14.643,14.062,11.361,11.932,12.359,11.440,12.067,12.603,14.981,13.089,13.063,13.404,13.102,11.416,13.533
E01013982,Nottingham 030B,E06000018,Nottingham,TLF,Primary_resources_total,41.821,39.268,41.726,44.562,44.305,46.767,47.174,43.872,45.689,46.783,46.007,48.339,49.288,53.915,53.237,53.623,57.015,58.993,60.271,66.318
E01013982,Nottingham 030B,E06000018,Nottingham,TLF,"Property_income,_paid",0.587,0.588,0.746,0.917,1.039,1.008,1.213,0.486,0.299,0.302,0.327,0.316,0.325,0.327,0.347,0.297,0.447,0.352,0.213,0.261
E01013982,Nottingham 030B,E06000018,Nottingham,TLF,Primary_uses_total,0.587,0.588,0.746,0.917,1.039,1.008,1.213,0.486,0.299,0.302,0.327,0.316,0.325,0.327,0.347,0.297,0.447,0.352,0.213,0.261
E01013982,Nottingham 030B,E06000018,Nottingham,TLF,Balance_of_primary_incomes,41.234,38.680,40.980,43.645,43.267,45.760,45.961,43.386,45.390,46.481,45.680,48.022,48.964,53.588,52.891,53.326,56.568,58.641,60.058,66.057
E01013982,Nottingham 030B,E06000018,Nottingham,TLF,Imputed_social_contributions/Social_benefits_received,8.274,8.328,8.872,9.110,8.979,9.325,10.015,11.304,12.266,12.237,12.729,13.485,13.937,14.778,14.626,15.695,16.847,20.014,23.594,26.220
E01013982,Nottingham 030B,E06000018,Nottingham,TLF,"Other_current_transfers,_received",0.350,0.355,0.379,0.410,0.274,0.430,0.422,0.356,0.315,0.441,0.555,0.497,0.551,0.535,0.520,0.529,0.576,0.586,0.559,0.462
E01013982,Nottingham 030B,E06000018,Nottingham,TLF,Secondary_resources_total,8.624,8.683,9.251,9.520,9.253,9.754,10.437,11.661,12.580,12.678,13.284,13.981,14.488,15.313,15.146,16.224,17.424,20.600,24.153,26.682
E01013982,Nottingham 030B,E06000018,Nottingham,TLF,"Current_taxes_on_income,_wealth_etc",16.112,16.049,16.292,16.989,17.202,18.327,20.033,20.070,21.061,21.358,20.437,20.828,19.736,20.983,21.623,21.097,21.559,20.881,20.943,22.524
E01013982,Nottingham 030B,E06000018,Nottingham,TLF,Social_contributions/Social_benefits_paid,5.779,5.137,5.789,6.294,6.102,6.347,6.258,5.568,6.150,6.532,5.838,6.338,3.220,7.283,6.320,6.353,7.336,6.905,6.837,9.217
E01013982,Nottingham 030B,E06000018,Nottingham,TLF,"Other_current_transfers,_paid",0.506,0.538,0.596,0.645,0.503,0.644,0.667,0.651,0.655,0.729,0.777,0.773,0.840,0.839,0.855,0.858,0.835,0.856,0.845,0.788
E01013982,Nottingham 030B,E06000018,Nottingham,TLF,Secondary_uses_total,22.397,21.723,22.677,23.928,23.807,25.318,26.959,26.289,27.866,28.618,27.053,27.939,23.796,29.105,28.799,28.307,29.731,28.642,28.625,32.529
E01013982,Nottingham 030B,E06000018,Nottingham,TLF,Balance_of_secondary_income,-13.773,-13.040,-13.426,-14.408,-14.554,-15.564,-16.522,-14.629,-15.285,-15.940,-13.769,-13.958,-9.308,-13.792,-13.653,-12.083,-12.307,-8.042,-4.472,-5.847
E01013982,Nottingham 030B,E06000018,Nottingham,TLF,Gross_Disposable_Household_Income,27.461,25.640,27.554,29.236,28.713,30.196,29.438,28.757,30.105,30.541,31.911,34.065,39.655,39.796,39.238,41.242,44.261,50.599,55.586,60.210
E01013983,Nottingham 030C,E06000018,Nottingham,TLF,Operating_surplus,1.625,1.665,1.598,1.716,1.811,1.658,1.700,1.531,1.329,1.319,1.441,1.394,1.562,1.635,1.776,1.809,1.970,2.005,2.125,2.241
E01013983,Nottingham 030C,E06000018,Nottingham,TLF,Mixed_income,1.052,1.059,1.095,1.149,1.259,1.296,1.266,1.319,1.425,1.506,1.655,1.908,1.846,1.810,1.702,1.863,2.262,2.449,2.576,2.694
E01013983,Nottingham 030C,E06000018,Nottingham,TLF,Compensation_of_employees,8.969,9.410,10.314,10.873,11.800,12.815,13.207,12.827,12.958,13.920,13.926,15.091,15.523,15.918,15.251,16.042,16.428,16.532,17.330,19.290
E01013983,Nottingham 030C,E06000018,Nottingham,TLF,"Property_income,_received",2.199,1.994,2.309,2.571,2.620,3.140,2.894,2.321,2.371,2.586,2.388,2.519,2.682,3.178,2.586,2.650,2.514,2.351,1.962,2.678
E01013983,Nottingham 030C,E06000018,Nottingham,TLF,Primary_resources_total,13.845,14.128,15.316,16.309,17.490,18.909,19.068,17.998,18.083,19.331,19.410,20.912,21.613,22.541,21.316,22.365,23.174,23.336,23.993,26.904
E01013983,Nottingham 030C,E06000018,Nottingham,TLF,"Property_income,_paid",0.488,0.521,0.653,0.796,0.958,0.964,1.105,0.439,0.265,0.283,0.299,0.288,0.299,0.296,0.314,0.265,0.405,0.308,0.186,0.226
E01013983,Nottingham 030C,E06000018,Nottingham,TLF,Primary_uses_total,0.488,0.521,0.653,0.796,0.958,0.964,1.105,0.439,0.265,0.283,0.299,0.288,0.299,0.296,0.314,0.265,0.405,0.308,0.186,0.226
E01013983,Nottingham 030C,E06000018,Nottingham,TLF,Balance_of_primary_incomes,13.357,13.607,14.663,15.513,16.532,17.945,17.964,17.560,17.817,19.048,19.111,20.624,21.314,22.245,21.002,22.099,22.769,23.028,23.807,26.678
E01013983,Nottingham 030C,E06000018,Nottingham,TLF,Imputed_social_contributions/Social_benefits_received,3.409,3.639,3.921,4.027,4.230,4.581,4.741,5.301,5.555,5.548,5.766,5.935,5.657,5.723,5.946,5.708,5.333,5.461,5.979,5.762
E01013983,Nottingham 030C,E06000018,Nottingham,TLF,"Other_current_transfers,_received",0.291,0.315,0.332,0.356,0.253,0.411,0.384,0.321,0.280,0.412,0.508,0.453,0.507,0.484,0.472,0.472,0.522,0.513,0.488,0.400
E01013983,Nottingham 030C,E06000018,Nottingham,TLF,Secondary_resources_total,3.700,3.954,4.253,4.383,4.483,4.992,5.125,5.623,5.834,5.960,6.274,6.388,6.164,6.207,6.418,6.180,5.856,5.974,6.467,6.163
E01013983,Nottingham 030C,E06000018,Nottingham,TLF,"Current_taxes_on_income,_wealth_etc",2.742,2.916,3.079,3.231,3.516,3.930,4.123,4.100,4.185,4.468,4.266,4.348,4.200,4.451,4.273,4.280,4.043,3.746,3.600,4.458
E01013983,Nottingham 030C,E06000018,Nottingham,TLF,Social_contributions/Social_benefits_paid,2.156,2.046,2.398,2.625,2.734,2.984,2.824,2.494,2.679,2.996,2.672,2.901,1.502,2.845,2.472,2.574,2.666,2.456,2.553,3.308
E01013983,Nottingham 030C,E06000018,Nottingham,TLF,"Other_current_transfers,_paid",0.422,0.477,0.522,0.560,0.464,0.617,0.608,0.587,0.581,0.681,0.711,0.705,0.773,0.759,0.776,0.766,0.757,0.750,0.737,0.683
E01013983,Nottingham 030C,E06000018,Nottingham,TLF,Secondary_uses_total,5.319,5.439,5.999,6.416,6.714,7.531,7.555,7.182,7.446,8.145,7.650,7.954,6.475,8.055,7.521,7.620,7.466,6.952,6.890,8.449
E01013983,Nottingham 030C,E06000018,Nottingham,TLF,Balance_of_secondary_income,-1.619,-1.485,-1.746,-2.034,-2.231,-2.539,-2.430,-1.559,-1.612,-2.185,-1.376,-1.566,-0.312,-1.848,-1.103,-1.440,-1.610,-0.979,-0.423,-2.286
E01013983,Nottingham 030C,E06000018,Nottingham,TLF,Gross_Disposable_Household_Income,11.738,12.122,12.917,13.479,14.300,15.407,15.534,16.000,16.205,16.863,17.735,19.057,21.002,20.398,19.898,20.659,21.158,22.049,23.385,24.391
E01013984,Nottingham 030D,E06000018,Nottingham,TLF,Operating_surplus,1.527,1.590,1.525,1.638,1.701,1.558,1.597,1.439,1.248,1.239,1.375,1.331,1.467,1.536,1.669,1.700,1.851,1.883,1.997,2.105
E01013984,Nottingham 030D,E06000018,Nottingham,TLF,Mixed_income,2.515,2.455,2.355,2.488,2.480,2.447,2.395,2.406,2.577,2.572,2.707,2.610,2.665,2.131,2.386,2.509,2.741,2.963,3.134,3.289
E01013984,Nottingham 030D,E06000018,Nottingham,TLF,Compensation_of_employees,16.479,16.860,17.171,18.293,17.724,18.585,19.276,18.225,18.365,18.588,17.772,19.939,19.692,20.507,21.362,21.339,22.901,24.023,23.938,27.211
E01013984,Nottingham 030D,E06000018,Nottingham,TLF,"Property_income,_received",7.453,6.591,7.089,7.968,7.249,8.389,8.007,6.248,6.364,6.530,5.761,6.300,6.444,7.667,6.538,6.386,6.280,6.082,4.827,6.338
E01013984,Nottingham 030D,E06000018,Nottingham,TLF,Primary_resources_total,27.974,27.495,28.141,30.387,29.153,30.980,31.275,28.318,28.555,28.930,27.616,30.180,30.268,31.841,31.954,31.934,33.774,34.951,33.895,38.944
E01013984,Nottingham 030D,E06000018,Nottingham,TLF,"Property_income,_paid",0.635,0.649,0.800,0.994,1.049,1.030,1.245,0.490,0.301,0.298,0.310,0.317,0.322,0.320,0.333,0.288,0.428,0.331,0.199,0.241
E01013984,Nottingham 030D,E06000018,Nottingham,TLF,Primary_uses_total,0.635,0.649,0.800,0.994,1.049,1.030,1.245,0.490,0.301,0.298,0.310,0.317,0.322,0.320,0.333,0.288,0.428,0.331,0.199,0.241
E01013984,Nottingham 030D,E06000018,Nottingham,TLF,Balance_of_primary_incomes,27.338,26.846,27.341,29.394,28.104,29.950,30.030,27.828,28.254,28.632,27.306,29.863,29.946,31.521,31.621,31.647,33.346,34.620,33.696,38.703
E01013984,Nottingham 030D,E06000018,Nottingham,TLF,Imputed_social_contributions/Social_benefits_received,6.703,7.013,7.217,7.536,7.100,7.464,7.972,8.695,9.196,8.958,9.084,9.854,9.970,10.593,10.309,10.618,10.596,12.208,14.772,17.177
E01013984,Nottingham 030D,E06000018,Nottingham,TLF,"Other_current_transfers,_received",0.379,0.392,0.407,0.444,0.277,0.439,0.433,0.359,0.317,0.435,0.527,0.498,0.547,0.524,0.500,0.511,0.552,0.552,0.522,0.427
E01013984,Nottingham 030D,E06000018,Nottingham,TLF,Secondary_resources_total,7.082,7.404,7.624,7.980,7.376,7.903,8.405,9.054,9.513,9.394,9.610,10.351,10.517,11.117,10.809,11.129,11.148,12.760,15.294,17.604
E01013984,Nottingham 030D,E06000018,Nottingham,TLF,"Current_taxes_on_income,_wealth_etc",9.294,9.639,9.451,10.014,9.727,10.500,11.407,11.037,11.232,11.286,10.292,10.874,10.091,10.739,10.801,10.313,10.101,9.693,8.856,10.549
E01013984,Nottingham 030D,E06000018,Nottingham,TLF,Social_contributions/Social_benefits_paid,3.894,3.604,3.923,4.334,4.031,4.248,4.163,3.577,3.832,4.032,3.435,3.865,1.923,4.026,4.090,3.962,4.445,4.302,4.103,5.566
E01013984,Nottingham 030D,E06000018,Nottingham,TLF,"Other_current_transfers,_paid",0.548,0.594,0.640,0.700,0.508,0.659,0.685,0.657,0.659,0.718,0.737,0.775,0.834,0.822,0.822,0.830,0.800,0.806,0.788,0.728
E01013984,Nottingham 030D,E06000018,Nottingham,TLF,Secondary_uses_total,13.736,13.836,14.014,15.047,14.265,15.406,16.255,15.270,15.722,16.036,14.464,15.514,12.848,15.588,15.713,15.105,15.346,14.801,13.747,16.843
E01013984,Nottingham 030D,E06000018,Nottingham,TLF,Balance_of_secondary_income,-6.654,-6.432,-6.390,-7.067,-6.889,-7.504,-7.850,-6.216,-6.209,-6.642,-4.853,-5.163,-2.330,-4.471,-4.904,-3.976,-4.198,-2.041,1.546,0.761
E01013984,Nottingham 030D,E06000018,Nottingham,TLF,Gross_Disposable_Household_Income,20.684,20.414,20.951,22.327,21.216,22.446,22.180,21.612,22.045,21.989,22.453,24.700,27.615,27.050,26.717,27.671,29.149,32.579,35.243,39.463
E01013985,Nottingham 030E,E06000018,Nottingham,TLF,Operating_surplus,1.674,1.716,1.646,1.768,1.866,1.709,1.752,1.578,1.369,1.359,1.484,1.436,1.609,1.685,1.857,1.892,2.060,2.096,2.222,2.343
E01013985,Nottingham 030E,E06000018,Nottingham,TLF,Mixed_income,1.891,1.885,1.815,1.941,1.999,1.916,1.957,1.984,2.179,2.277,1.962,1.904,2.233,2.398,2.437,2.682,2.969,3.209,3.403,3.601
E01013985,Nottingham 030E,E06000018,Nottingham,TLF,Compensation_of_employees,13.616,14.234,14.419,15.546,15.574,15.649,16.388,15.539,16.125,17.182,16.928,19.427,19.241,20.647,20.708,21.035,21.342,21.481,22.808,24.624
E01013985,Nottingham 030E,E06000018,Nottingham,TLF,"Property_income,_received",4.878,4.408,4.725,5.391,5.072,5.621,5.604,4.388,4.605,4.981,4.531,5.061,5.188,6.122,5.212,5.214,5.028,4.867,4.275,5.127
